full_url,firepower,kills_per_round,rounds_with_a_kill,kills_per_round_win,rating_1.0,damage_per_round,rounds_with_a_multi_kill,damage_per_round_win,pistol_round_rating,entrying,saved_by_teammate_per_round,traded_deaths_per_round,traded_deaths_percentage,opening_deaths_traded_percentage,assists_per_round,support_rounds,trading,saved_teammate_per_round,trade_kills_per_round,trade_kills_percentage,assisted_kills_percentage,damage_per_kill,opening,opening_kills_per_round,opening_deaths_per_round,opening_attempts,opening_success,win_after_opening_kill,attacks_per_round,clutching,clutch_points_per_round,last_alive_percentage,1on1_win_percentage,time_alive_per_round,saves_per_round_loss,sniping,sniper_kills_per_round,sniper_kills_percentage,rounds_with_sniper_kills_percentage,sniper_multi_kill_rounds,sniper_opening_kills_per_round,utility,utility_damage_per_round,utility_kills_per_100_rounds,flashes_thrown_per_round,flash_assists_per_round,time_opponent_flashed_per_round,map,age,ct_firepower,ct_kills_per_round,ct_rounds_with_a_kill,ct_kills_per_round_win,ct_rating_1.0,ct_damage_per_round,ct_rounds_with_a_multi_kill,ct_damage_per_round_win,ct_pistol_round_rating,ct_entrying,ct_saved_by_teammate_per_round,ct_traded_deaths_per_round,ct_traded_deaths_percentage,ct_opening_deaths_traded_percentage,ct_assists_per_round,ct_support_rounds,ct_trading,ct_saved_teammate_per_round,ct_trade_kills_per_round,ct_trade_kills_percentage,ct_assisted_kills_percentage,ct_damage_per_kill,ct_opening,ct_opening_kills_per_round,ct_opening_deaths_per_round,ct_opening_attempts,ct_opening_success,ct_win_after_opening_kill,ct_attacks_per_round,ct_clutching,ct_clutch_points_per_round,ct_last_alive_percentage,ct_1on1_win_percentage,ct_time_alive_per_round,ct_saves_per_round_loss,ct_sniping,ct_sniper_kills_per_round,ct_sniper_kills_percentage,ct_rounds_with_sniper_kills_percentage,ct_sniper_multi_kill_rounds,ct_sniper_opening_kills_per_round,ct_utility,ct_utility_damage_per_round,ct_utility_kills_per_100_rounds,ct_flashes_thrown_per_round,ct_flash_assists_per_round,ct_time_opponent_flashed_per_round,t_firepower,t_kills_per_round,t_rounds_with_a_kill,t_kills_per_round_win,t_rating_1.0,t_damage_per_round,t_rounds_with_a_multi_kill,t_damage_per_round_win,t_pistol_round_rating,t_entrying,t_saved_by_teammate_per_round,t_traded_deaths_per_round,t_traded_deaths_percentage,t_opening_deaths_traded_percentage,t_assists_per_round,t_support_rounds,t_trading,t_saved_teammate_per_round,t_trade_kills_per_round,t_trade_kills_percentage,t_assisted_kills_percentage,t_damage_per_kill,t_opening,t_opening_kills_per_round,t_opening_deaths_per_round,t_opening_attempts,t_opening_success,t_win_after_opening_kill,t_attacks_per_round,t_clutching,t_clutch_points_per_round,t_last_alive_percentage,t_1on1_win_percentage,t_time_alive_per_round,t_saves_per_round_loss,t_sniping,t_sniper_kills_per_round,t_sniper_kills_percentage,t_rounds_with_sniper_kills_percentage,t_sniper_multi_kill_rounds,t_sniper_opening_kills_per_round,t_utility,t_utility_damage_per_round,t_utility_kills_per_100_rounds,t_flashes_thrown_per_round,t_flash_assists_per_round,t_time_opponent_flashed_per_round,team,player_name,ct_role
https://www.hltv.org/stats/players/20101/fame?maps=de_mirage,0.87,0.02,0.5,0.06,0.01,0.82,0.19,0,0,0.37,0.08,0.13,0.2,0.24,0.13,0.16,0.38,0.1,0.14,0.19,0.16,1.08,0.77,0.12,0.11,0,0.53,0.75,0.03,0.45,0.02,0.08,0,1.1,0.08,0.01,0.01,0.01,0.01,0.002,0.0002,0.45,0,1.03,0.57,0.04,2.44,de_mirage,22,0.88,0.02,0.54,0.06,0.01,0.89,0.2,0.61,0.05,0.45,0.07,0.13,0.2,0.2,0.15,0.17,0.41,0.09,0.12,0.15,0.16,1.09,0.87,0.16,0.09,0.26,0.63,0.73,0,0.31,0.01,0.06,0,1.05,0.12,0.0,0.01,0.02,0.01,0.002,0.0005,0.59,0.36,1.11,0.59,0.04,2.79,0.77,0.01,0.47,0.05,0.01,0.76,0.17,0.57,0.04,0.34,0.09,0.14,0.21,0.27,0.11,0.15,0.45,0.11,0.16,0.23,0.16,1.07,0.52,0.09,0.12,0.21,0.42,0.79,0,0.55,0.03,0.09,0,1.13,0.04,0.01,0.01,0.01,0.0,0.002,0.0,0.34,0.23,0.96,0.52,0.03,2.05,VP,fame,b_short
https://www.hltv.org/stats/players/20462/story?maps=de_mirage,0.57,0.01,0.5,0.06,0.01,0.71,0.17,0,0,0.26,0.08,0.12,0.18,0.33,0.07,0.12,0.4,0.09,0.14,0.2,0.18,1.01,0.59,0.11,0.08,0,0.59,0.77,0.02,0.79,0.03,0.14,0,1.1,0.11,0.95,0.44,0.63,0.29,0.12,0.08,0.51,0,2.5,0.66,0.06,1.93,de_mirage,23,0.29,0.01,0.46,0.07,0.01,0.67,0.16,0.61,0.01,0.21,0.07,0.07,0.11,0.5,0.04,0.12,0.14,0.07,0.07,0.11,0.16,1.04,0.65,0.13,0.03,0.16,0.82,0.89,0,0.8,0.03,0.1,0,1.15,0.18,0.94,0.53,0.82,0.35,0.15,0.1,0.46,0.13,0.0,0.63,0.04,1.92,0.81,0.02,0.56,0.06,0.01,0.75,0.17,0.52,0.03,0.59,0.1,0.17,0.26,0.29,0.1,0.14,0.73,0.12,0.23,0.3,0.2,0.98,0.35,0.08,0.13,0.21,0.36,0.5,0,0.74,0.04,0.19,0,1.03,0.0,0.94,0.33,0.42,0.21,0.1,0.04,0.77,0.4,5.77,0.88,0.1,1.94,SAW,story,
https://www.hltv.org/stats/players/11140/ins?maps=de_mirage,0.86,0.02,0.48,0.05,0.01,0.83,0.19,0,0,0.25,0.09,0.12,0.18,0.23,0.17,0.18,0.2,0.08,0.12,0.17,0.19,1.14,0.54,0.1,0.09,0,0.52,0.74,0.03,0.49,0.02,0.11,0,1.03,0.04,0.04,0.03,0.04,0.02,0.006,0.003,0.84,0,2.32,0.7,0.04,2.09,de_mirage,26,0.83,0.02,0.5,0.05,0.01,0.88,0.2,0.59,0.05,0.37,0.08,0.11,0.18,0.2,0.19,0.19,0.21,0.06,0.11,0.14,0.2,1.14,0.5,0.11,0.09,0.19,0.55,0.77,0,0.35,0.01,0.09,0,1.02,0.07,0.04,0.04,0.05,0.03,0.008,0.005,0.89,0.97,2.76,0.6,0.05,2.6,0.78,0.01,0.46,0.05,0.01,0.78,0.17,0.55,0.04,0.24,0.1,0.13,0.18,0.25,0.15,0.16,0.35,0.1,0.14,0.21,0.19,1.14,0.56,0.1,0.1,0.2,0.49,0.71,0,0.61,0.03,0.13,0,1.05,0.02,0.04,0.02,0.02,0.01,0.005,0.002,0.82,0.61,1.86,0.85,0.05,1.74,MIBR,INS,a_anchor
https://www.hltv.org/stats/players/12822/vini?maps=de_mirage,0.51,0.01,0.45,0.05,0.01,0.74,0.16,0,0,0.46,0.09,0.14,0.21,0.26,0.14,0.2,0.24,0.09,0.12,0.18,0.18,1.12,0.46,0.09,0.1,0,0.48,0.77,0.03,0.42,0.02,0.08,0,1.02,0.05,0.01,0.01,0.02,0.01,0.003,0.001,0.55,0,0.73,0.72,0.04,2.25,de_mirage,26,0.42,0.01,0.45,0.05,0.01,0.76,0.16,0.51,0.04,0.35,0.07,0.11,0.18,0.18,0.16,0.24,0.25,0.07,0.1,0.15,0.19,1.13,0.39,0.1,0.07,0.17,0.57,0.75,0,0.49,0.02,0.08,0,1.05,0.09,0.02,0.02,0.04,0.02,0.006,0.003,0.54,0.46,0.81,0.48,0.03,2.74,0.56,0.01,0.44,0.05,0.01,0.72,0.15,0.51,0.03,0.55,0.11,0.16,0.24,0.3,0.12,0.16,0.36,0.11,0.14,0.21,0.16,1.1,0.55,0.09,0.13,0.22,0.42,0.8,0,0.39,0.02,0.08,0,1.0,0.02,0.0,0.0,0.01,0.0,0.0003,0.0,0.55,0.2,0.66,0.93,0.05,2.0,Imperial,VINI,a_connector
https://www.hltv.org/stats/players/22564/noway?maps=de_mirage,0.68,0.01,0.48,0.05,0.01,0.77,0.17,0,0,0.75,0.1,0.17,0.25,0.26,0.2,0.19,0.32,0.1,0.13,0.18,0.24,1.09,0.58,0.1,0.12,0,0.46,0.76,0.03,0.26,0.01,0.06,0,1.02,0.06,0.01,0.01,0.02,0.01,0.001,0.002,0.51,0,1.13,0.55,0.03,1.7,de_mirage,20,0.78,0.02,0.52,0.05,0.01,0.84,0.19,0.57,0.04,0.72,0.09,0.15,0.24,0.22,0.21,0.2,0.47,0.09,0.12,0.16,0.23,1.08,0.69,0.13,0.13,0.26,0.49,0.75,0,0.39,0.01,0.04,0,0.98,0.1,0.0,0.01,0.02,0.01,0.001,0.002,0.44,0.37,0.57,0.48,0.03,2.17,0.51,0.01,0.44,0.05,0.01,0.71,0.15,0.53,0.03,0.7,0.12,0.18,0.26,0.31,0.19,0.17,0.32,0.1,0.13,0.2,0.26,1.11,0.44,0.08,0.12,0.2,0.42,0.76,0,0.22,0.01,0.07,0,1.03,0.03,0.01,0.01,0.01,0.01,0.001,0.001,0.56,0.49,1.63,0.57,0.03,1.3,Imperial,noway,a_anchor
https://www.hltv.org/stats/players/23414/jackasmo?maps=de_mirage,0.67,0.01,0.46,0.05,0.01,0.76,0.17,0,0,0.37,0.09,0.13,0.19,0.26,0.18,0.2,0.48,0.09,0.15,0.22,0.22,1.11,0.42,0.09,0.1,0,0.48,0.68,0.03,0.51,0.02,0.09,0,1.02,0.06,0.0,0.0,0.0,0.0,0.0007,0.0,0.6,0,0.98,0.64,0.04,2.26,de_mirage,18,0.53,0.01,0.47,0.05,0.01,0.78,0.17,0.53,0.04,0.37,0.07,0.12,0.18,0.22,0.2,0.22,0.45,0.08,0.13,0.18,0.22,1.11,0.57,0.12,0.1,0.22,0.54,0.64,0,0.3,0.01,0.07,0,0.97,0.11,0.0,0.0,0.01,0.0,0.001,0.0,0.68,0.44,0.63,0.68,0.05,2.85,0.72,0.01,0.46,0.05,0.01,0.75,0.17,0.56,0.03,0.41,0.11,0.15,0.2,0.3,0.17,0.17,0.55,0.11,0.17,0.25,0.22,1.11,0.32,0.07,0.1,0.17,0.42,0.75,0,0.64,0.04,0.11,0,1.05,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.49,0.4,1.32,0.56,0.03,1.55,Passion Ua,jackasmo,a_anchor
https://www.hltv.org/stats/players/16555/ax1le?maps=de_mirage,0.84,0.02,0.5,0.05,0.01,0.81,0.18,0,0,0.31,0.09,0.13,0.19,0.2,0.15,0.16,0.31,0.09,0.13,0.18,0.2,1.09,0.57,0.11,0.09,0,0.55,0.75,0.03,0.46,0.02,0.09,0,1.08,0.07,0.04,0.03,0.04,0.02,0.007,0.004,0.67,0,1.47,0.71,0.03,1.89,de_mirage,23,0.85,0.02,0.53,0.06,0.01,0.87,0.2,0.59,0.05,0.41,0.07,0.12,0.2,0.17,0.17,0.18,0.35,0.08,0.12,0.15,0.2,1.09,0.71,0.13,0.08,0.22,0.61,0.74,0,0.44,0.01,0.08,0,1.05,0.12,0.06,0.05,0.06,0.04,0.01,0.009,0.76,0.62,1.93,0.61,0.04,2.47,0.75,0.01,0.47,0.05,0.01,0.76,0.17,0.56,0.03,0.28,0.1,0.13,0.19,0.23,0.13,0.14,0.37,0.1,0.15,0.21,0.19,1.09,0.43,0.08,0.09,0.17,0.49,0.78,0,0.47,0.02,0.11,0,1.13,0.03,0.02,0.01,0.02,0.01,0.001,0.0006,0.52,0.33,1.07,0.73,0.03,1.42,BetBoom,Ax1Le,b_short
https://www.hltv.org/stats/players/21439/icy?maps=de_mirage,0.64,0.02,0.5,0.05,0.01,0.7,0.18,0,0,0.18,0.08,0.1,0.18,0.28,0.08,0.18,0.64,0.11,0.16,0.22,0.22,0.97,0.51,0.1,0.06,0,0.62,0.73,0.02,0.92,0.04,0.14,0,1.2,0.14,0.94,0.4,0.56,0.32,0.11,0.08,0.41,0,1.03,0.52,0.05,2.36,de_mirage,19,0.65,0.02,0.52,0.05,0.01,0.74,0.2,0.52,0.05,0.37,0.08,0.1,0.19,0.22,0.1,0.2,0.43,0.07,0.13,0.17,0.22,0.96,0.7,0.13,0.07,0.21,0.64,0.75,0,0.78,0.03,0.12,0,1.15,0.22,0.93,0.49,0.64,0.38,0.13,0.11,0.23,0.37,0.77,0.2,0.02,2.79,0.57,0.01,0.48,0.05,0.01,0.66,0.16,0.48,0.03,0.16,0.08,0.1,0.17,0.37,0.06,0.17,0.78,0.15,0.19,0.28,0.23,0.97,0.35,0.08,0.05,0.13,0.59,0.7,0,0.95,0.06,0.17,0,1.25,0.07,0.95,0.32,0.46,0.27,0.09,0.05,0.58,0.2,1.27,0.81,0.08,2.25,VP,ICY,ct_all_round
https://www.hltv.org/stats/players/7528/krimz?maps=de_mirage,0.71,0.01,0.48,0.05,0.01,0.77,0.17,0,0,0.05,0.08,0.09,0.13,0.17,0.16,0.18,0.1,0.09,0.09,0.13,0.21,0.76,0.49,0.1,0.09,0,0.52,0.76,0.03,0.39,0.02,0.08,0,0.75,0.05,0.03,0.02,0.03,0.02,0.004,0.002,0.35,0,0.75,0.46,0.03,1.92,de_mirage,31,0.8,0.02,0.52,0.05,0.01,0.84,0.2,0.37,0.04,0.09,0.05,0.08,0.14,0.15,0.19,0.15,0.1,0.05,0.09,0.11,0.2,0.76,0.65,0.12,0.09,0.21,0.59,0.78,0,0.51,0.02,0.07,0,0.73,0.09,0.03,0.03,0.05,0.02,0.006,0.003,0.37,0.45,0.45,0.38,0.02,1.96,0.5,0.01,0.45,0.05,0.01,0.69,0.15,0.34,0.03,0.04,0.06,0.09,0.13,0.18,0.13,0.12,0.12,0.07,0.1,0.16,0.21,0.77,0.31,0.07,0.09,0.16,0.43,0.74,0,0.33,0.02,0.1,0,0.75,0.01,0.01,0.0,0.01,0.01,0.002,0.001,0.38,0.27,0.62,0.57,0.03,1.89,fnatic,KRIMZ,b_anchor
https://www.hltv.org/stats/players/8374/bodyy?maps=de_mirage,0.35,0.01,0.43,0.05,0.01,0.7,0.15,0,0,0.42,0.1,0.14,0.19,0.23,0.13,0.18,0.13,0.08,0.1,0.17,0.18,1.05,0.46,0.1,0.12,0,0.44,0.66,0.02,0.28,0.01,0.09,0,0.9,0.06,0.0,0.0,0.01,0.0,0.001,0.0,0.36,0,0.82,0.53,0.03,1.85,de_mirage,28,0.33,0.01,0.45,0.05,0.01,0.74,0.16,0.46,0.03,0.4,0.08,0.12,0.18,0.2,0.15,0.2,0.21,0.06,0.09,0.15,0.19,1.05,0.41,0.1,0.11,0.21,0.48,0.68,0,0.3,0.01,0.08,0,0.9,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.47,0.39,0.9,0.46,0.03,2.35,0.34,0.01,0.41,0.05,0.01,0.66,0.14,0.49,0.03,0.44,0.1,0.16,0.21,0.26,0.11,0.13,0.2,0.09,0.11,0.19,0.17,1.02,0.52,0.09,0.13,0.23,0.41,0.64,0,0.29,0.02,0.09,0,0.92,0.01,0.02,0.01,0.01,0.01,0.003,0.0,0.33,0.18,0.46,0.65,0.02,1.5,3DMAX,bodyy,
https://www.hltv.org/stats/players/13670/nawwk?maps=de_mirage,0.74,0.02,0.5,0.05,0.01,0.74,0.19,0,0,0.1,0.07,0.1,0.16,0.21,0.08,0.17,0.55,0.11,0.16,0.21,0.2,0.98,0.52,0.1,0.06,0,0.63,0.78,0.02,0.85,0.04,0.17,0,1.15,0.1,0.92,0.36,0.48,0.28,0.1,0.07,0.38,0,0.57,0.53,0.04,2.42,de_mirage,27,0.79,0.02,0.55,0.06,0.01,0.79,0.21,0.54,0.04,0.17,0.06,0.09,0.16,0.14,0.09,0.18,0.58,0.09,0.15,0.18,0.2,0.96,0.74,0.14,0.06,0.2,0.7,0.78,0,0.61,0.02,0.13,0,1.13,0.18,0.93,0.48,0.58,0.38,0.14,0.11,0.28,0.24,0.58,0.33,0.03,2.75,0.59,0.01,0.46,0.05,0.01,0.68,0.16,0.51,0.04,0.14,0.09,0.11,0.16,0.26,0.08,0.15,0.57,0.12,0.17,0.25,0.2,1.02,0.29,0.06,0.06,0.13,0.51,0.79,0,0.92,0.05,0.21,0,1.15,0.03,0.91,0.24,0.36,0.19,0.06,0.03,0.49,0.19,0.55,0.71,0.06,2.27,BC.Game,nawwk,
https://www.hltv.org/stats/players/15165/blamef?maps=de_mirage,0.96,0.02,0.53,0.06,0.01,0.89,0.2,0,0,0.08,0.07,0.1,0.16,0.2,0.15,0.18,0.35,0.09,0.14,0.18,0.18,1.11,0.75,0.12,0.09,0,0.59,0.73,0.03,0.74,0.03,0.15,0,1.1,0.12,0.0,0.01,0.01,0.0,0.001,0.001,0.62,0,1.46,0.51,0.03,2.07,de_mirage,27,0.96,0.02,0.55,0.06,0.01,0.96,0.23,0.66,0.04,0.32,0.07,0.1,0.18,0.2,0.19,0.21,0.46,0.08,0.14,0.16,0.19,1.12,0.8,0.15,0.09,0.23,0.63,0.72,0,0.56,0.02,0.1,0,1.08,0.2,0.0,0.01,0.01,0.01,0.002,0.002,0.53,0.87,1.94,0.26,0.02,2.58,0.89,0.02,0.51,0.05,0.01,0.82,0.18,0.59,0.04,0.05,0.07,0.09,0.13,0.21,0.11,0.15,0.36,0.11,0.15,0.2,0.16,1.1,0.61,0.1,0.09,0.19,0.53,0.74,0,0.82,0.04,0.2,0,1.13,0.05,0.0,0.0,0.01,0.0,0.0002,0.0002,0.59,0.33,0.98,0.75,0.05,1.89,fnatic,blameF,a_connector
https://www.hltv.org/stats/players/21062/matys?maps=de_mirage,0.96,0.02,0.51,0.06,0.01,0.87,0.21,0,0,0.67,0.11,0.16,0.22,0.25,0.16,0.14,0.39,0.11,0.14,0.17,0.18,1.09,0.89,0.15,0.11,0,0.56,0.73,0.03,0.25,0.01,0.05,0,0.97,0.05,0.0,0.0,0.0,0.0,0.0006,0.0003,0.4,0,0.59,0.57,0.03,2.27,de_mirage,23,0.96,0.02,0.53,0.06,0.01,0.93,0.23,0.65,0.04,0.68,0.09,0.15,0.22,0.19,0.18,0.18,0.43,0.09,0.13,0.15,0.19,1.09,0.88,0.17,0.09,0.26,0.64,0.71,0,0.3,0.01,0.05,0,0.97,0.08,0.0,0.0,0.0,0.0,0.0006,0.0006,0.53,0.37,0.72,0.5,0.04,2.87,0.89,0.02,0.49,0.06,0.01,0.8,0.19,0.64,0.04,0.61,0.13,0.17,0.22,0.3,0.14,0.11,0.45,0.13,0.15,0.2,0.17,1.09,0.84,0.13,0.14,0.27,0.49,0.75,0,0.25,0.01,0.05,0,0.98,0.01,0.01,0.01,0.01,0.0,0.0006,0.0,0.36,0.14,0.45,0.66,0.03,1.82,fnatic,MATYS,a_anchor
https://www.hltv.org/stats/players/15662/zorte?maps=de_mirage,0.68,0.02,0.49,0.05,0.01,0.73,0.18,0,0,0.16,0.08,0.1,0.18,0.18,0.09,0.18,0.52,0.1,0.15,0.21,0.18,1.01,0.66,0.12,0.07,0,0.61,0.75,0.02,0.68,0.03,0.14,0,1.1,0.1,0.93,0.38,0.52,0.29,0.1,0.09,0.58,0,0.52,0.91,0.07,2.28,de_mirage,27,0.84,0.02,0.54,0.06,0.01,0.82,0.21,0.57,0.05,0.3,0.07,0.1,0.18,0.17,0.1,0.18,0.5,0.09,0.14,0.17,0.18,1.0,0.82,0.15,0.08,0.23,0.66,0.74,0,0.53,0.02,0.1,0,1.07,0.16,0.93,0.48,0.58,0.36,0.13,0.12,0.54,0.31,0.61,0.54,0.05,2.68,0.43,0.01,0.45,0.04,0.01,0.65,0.15,0.46,0.03,0.15,0.09,0.11,0.18,0.2,0.08,0.18,0.57,0.12,0.16,0.26,0.18,1.03,0.45,0.09,0.07,0.16,0.55,0.75,0,0.72,0.04,0.16,0,1.12,0.04,0.93,0.3,0.46,0.23,0.07,0.06,0.62,0.2,0.43,1.18,0.09,2.09,BetBoom,zorte,ct_all_round
https://www.hltv.org/stats/players/18506/s1ren?maps=de_mirage,0.55,0.01,0.46,0.05,0.01,0.73,0.16,0,0,0.54,0.1,0.14,0.21,0.33,0.15,0.2,0.53,0.11,0.15,0.22,0.22,1.08,0.3,0.08,0.08,0,0.5,0.73,0.03,0.48,0.02,0.1,0,1.07,0.07,0.0,0.01,0.01,0.0,0.0008,0.0,0.3,0,1.01,0.39,0.03,2.15,de_mirage,22,0.51,0.01,0.48,0.05,0.01,0.75,0.17,0.49,0.04,0.44,0.08,0.11,0.19,0.28,0.16,0.23,0.59,0.09,0.13,0.19,0.23,1.07,0.26,0.08,0.05,0.13,0.61,0.72,0,0.59,0.02,0.11,0,1.1,0.13,0.0,0.01,0.01,0.01,0.001,0.0,0.32,0.44,1.12,0.23,0.03,3.1,0.54,0.01,0.44,0.05,0.01,0.7,0.16,0.5,0.03,0.58,0.12,0.16,0.23,0.35,0.14,0.17,0.52,0.12,0.16,0.24,0.2,1.1,0.45,0.08,0.11,0.19,0.44,0.74,0,0.41,0.02,0.1,0,1.05,0.02,0.0,0.0,0.01,0.0,0.0005,0.0,0.34,0.28,0.92,0.52,0.03,1.73,BetBoom,S1ren,b_anchor
https://www.hltv.org/stats/players/21667/magnojez?maps=de_mirage,0.93,0.02,0.5,0.06,0.01,0.88,0.2,0,0,0.52,0.1,0.14,0.21,0.25,0.2,0.17,0.12,0.08,0.11,0.14,0.2,1.13,0.89,0.15,0.15,0,0.5,0.78,0.03,0.35,0.02,0.07,0,1.0,0.04,0.02,0.02,0.03,0.01,0.003,0.004,0.56,0,1.33,0.46,0.03,2.25,de_mirage,20,0.9,0.02,0.52,0.06,0.01,0.92,0.21,0.65,0.04,0.7,0.1,0.14,0.21,0.26,0.23,0.18,0.27,0.07,0.11,0.14,0.22,1.15,0.84,0.15,0.13,0.28,0.55,0.77,0,0.28,0.01,0.05,0,0.98,0.07,0.02,0.03,0.03,0.02,0.005,0.007,0.61,0.78,1.8,0.32,0.03,3.15,0.91,0.02,0.49,0.06,0.01,0.83,0.19,0.63,0.03,0.36,0.1,0.14,0.2,0.25,0.18,0.15,0.16,0.08,0.11,0.15,0.18,1.12,0.88,0.15,0.17,0.32,0.47,0.78,0,0.4,0.02,0.09,0,1.0,0.03,0.02,0.01,0.02,0.01,0.002,0.002,0.44,0.4,0.94,0.51,0.02,1.68,BetBoom,Magnojez,a_connector
https://www.hltv.org/stats/players/12092/max?maps=de_mirage,0.67,0.01,0.46,0.05,0.01,0.79,0.17,0,0,0.45,0.1,0.14,0.2,0.24,0.15,0.17,0.37,0.1,0.13,0.2,0.18,1.15,0.68,0.11,0.12,0,0.48,0.74,0.03,0.32,0.01,0.09,0,1.0,0.06,0.0,0.0,0.0,0.0,0.0005,0.0,0.52,0,0.79,0.58,0.04,2.22,de_mirage,25,0.64,0.01,0.48,0.05,0.01,0.82,0.18,0.57,0.05,0.4,0.08,0.11,0.18,0.19,0.17,0.19,0.43,0.08,0.12,0.17,0.19,1.15,0.55,0.11,0.1,0.22,0.52,0.73,0,0.48,0.02,0.08,0,1.0,0.1,0.0,0.0,0.0,0.0,0.0009,0.0,0.56,0.51,0.67,0.44,0.04,2.79,0.62,0.01,0.45,0.05,0.01,0.75,0.15,0.54,0.03,0.51,0.11,0.16,0.22,0.28,0.14,0.15,0.42,0.11,0.15,0.22,0.18,1.14,0.75,0.12,0.14,0.26,0.45,0.74,0,0.25,0.01,0.09,0,1.02,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.52,0.29,0.91,0.73,0.04,1.88,9z,max,
https://www.hltv.org/stats/players/14736/dgt?maps=de_mirage,0.78,0.02,0.49,0.05,0.01,0.78,0.18,0,0,0.27,0.08,0.12,0.19,0.22,0.13,0.19,0.64,0.11,0.16,0.22,0.22,1.06,0.48,0.1,0.06,0,0.62,0.72,0.03,0.48,0.02,0.11,0,1.1,0.11,0.0,0.0,0.01,0.0,0.0009,0.0006,0.26,0,1.29,0.3,0.02,1.94,de_mirage,24,0.78,0.02,0.53,0.05,0.01,0.82,0.2,0.55,0.04,0.34,0.07,0.11,0.18,0.16,0.14,0.2,0.65,0.09,0.15,0.19,0.24,1.04,0.55,0.12,0.06,0.18,0.67,0.72,0,0.36,0.01,0.09,0,1.07,0.16,0.0,0.01,0.01,0.0,0.001,0.001,0.32,0.54,1.55,0.22,0.02,2.27,0.69,0.01,0.46,0.05,0.01,0.74,0.17,0.52,0.03,0.3,0.09,0.13,0.2,0.28,0.13,0.18,0.65,0.13,0.18,0.26,0.2,1.09,0.42,0.08,0.07,0.15,0.56,0.73,0,0.56,0.03,0.13,0,1.13,0.06,0.0,0.0,0.0,0.0,0.0006,0.0,0.23,0.24,1.03,0.38,0.02,1.75,9z,dgt,
https://www.hltv.org/stats/players/21239/martinezsa?maps=de_mirage,0.6,0.01,0.49,0.05,0.01,0.71,0.17,0,0,0.09,0.07,0.09,0.16,0.22,0.09,0.19,0.25,0.09,0.12,0.17,0.23,1.0,0.7,0.13,0.07,0,0.64,0.68,0.02,0.56,0.02,0.14,0,1.17,0.14,0.93,0.39,0.55,0.28,0.1,0.09,0.45,0,0.35,0.61,0.06,2.36,de_mirage,24,0.69,0.02,0.53,0.06,0.01,0.77,0.19,0.57,0.06,0.15,0.06,0.08,0.14,0.23,0.11,0.19,0.21,0.07,0.1,0.13,0.2,0.99,0.88,0.17,0.08,0.25,0.68,0.69,0,0.55,0.02,0.1,0,1.13,0.22,0.93,0.5,0.64,0.37,0.13,0.12,0.41,0.17,0.49,0.43,0.05,2.83,0.4,0.01,0.45,0.04,0.01,0.64,0.15,0.41,0.04,0.14,0.08,0.11,0.17,0.22,0.08,0.19,0.47,0.12,0.14,0.23,0.25,1.01,0.32,0.07,0.06,0.13,0.56,0.65,0,0.56,0.02,0.18,0,1.22,0.07,0.92,0.27,0.43,0.18,0.06,0.04,0.54,0.14,0.19,0.88,0.07,2.13,9z,MartinezSa,ct_all_round
https://www.hltv.org/stats/players/22613/huasopeek?maps=de_mirage,0.53,0.01,0.45,0.05,0.01,0.73,0.16,0,0,0.53,0.1,0.14,0.2,0.26,0.16,0.17,0.19,0.08,0.12,0.18,0.23,1.1,0.42,0.09,0.1,0,0.5,0.71,0.03,0.4,0.02,0.09,0,1.08,0.08,0.02,0.02,0.03,0.01,0.004,0.002,0.45,0,1.07,0.6,0.03,2.13,de_mirage,22,0.4,0.01,0.45,0.05,0.01,0.72,0.17,0.52,0.03,0.48,0.08,0.12,0.19,0.22,0.15,0.2,0.29,0.06,0.11,0.16,0.24,1.07,0.35,0.1,0.07,0.17,0.57,0.66,0,0.38,0.01,0.07,0,1.07,0.12,0.03,0.03,0.04,0.01,0.007,0.004,0.6,0.33,1.05,0.72,0.04,2.45,0.62,0.01,0.45,0.05,0.01,0.74,0.16,0.56,0.04,0.56,0.12,0.16,0.22,0.29,0.16,0.15,0.26,0.1,0.12,0.19,0.22,1.13,0.52,0.09,0.12,0.21,0.43,0.78,0,0.44,0.02,0.1,0,1.1,0.04,0.01,0.01,0.01,0.01,0.002,0.0,0.31,0.28,1.08,0.49,0.01,1.67,9z,HUASOPEEK,b_anchor
